<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.17	09:00:00	155.802	155.802	155.595	155.646	1833	0	1
2024.05.17	10:00:00	155.651	155.837	155.621	155.822	1612	0	0
2024.05.17	11:00:00	155.823	155.979	155.818	155.866	1559	0	0
2024.05.17	12:00:00	155.866	155.903	155.777	155.836	1147	0	0
2024.05.17	13:00:00	155.837	155.901	155.804	155.838	1110	0	1
2024.05.17	14:00:00	155.837	155.918	155.825	155.854	1106	0	1
2024.05.17	15:00:00	155.854	155.891	155.714	155.789	1913	0	0
2024.05.17	16:00:00	155.788	155.798	155.682	155.742	2112	0	0
2024.05.17	17:00:00	155.742	155.748	155.345	155.412	2542	0	0
2024.05.17	18:00:00	155.406	155.578	155.248	155.578	2618	0	0
2024.05.17	19:00:00	155.571	155.634	155.464	155.625	1318	0	0
2024.05.17	20:00:00	155.626	155.687	155.584	155.667	1552	0	0
2024.05.17	21:00:00	155.663	155.682	155.609	155.675	1101	0	0
2024.05.17	22:00:00	155.676	155.693	155.619	155.671	775	0	0
2024.05.17	23:00:00	155.671	155.743	155.594	155.613	887	0	4
2024.05.20	00:00:00	155.610	155.693	155.498	155.641	264	0	24
2024.05.20	01:00:00	155.610	155.719	155.559	155.694	767	0	3
2024.05.20	02:00:00	155.693	155.823	155.686	155.762	1118	0	0
2024.05.20	03:00:00	155.763	155.877	155.730	155.870	1753	0	0
2024.05.20	04:00:00	155.870	155.936	155.800	155.866	1461	0	0
2024.05.20	05:00:00	155.872	155.892	155.774	155.813	1099	0	0
2024.05.20	06:00:00	155.813	155.832	155.679	155.721	1450	0	2
2024.05.20	07:00:00	155.723	155.786	155.663	155.765	1145	0	0
2024.05.20	08:00:00	155.769	155.801	155.640	155.705	1219	0	0
2024.05.20	09:00:00	155.704	155.784	155.661	155.741	2084	0	0
2024.05.20	10:00:00	155.743	155.759	155.497	155.731	2169	0	0
2024.05.20	11:00:00	155.732	155.784	155.655	155.683	1434	0	0
2024.05.20	12:00:00	155.681	155.709	155.635	155.707	1264	0	1
2024.05.20	13:00:00	155.710	155.730	155.658	155.704	952	0	0
2024.05.20	14:00:00	155.702	155.757	155.696	155.746	1212	0	0
2024.05.20	15:00:00	155.746	156.227	155.734	156.154	2789	0	0
2024.05.20	16:00:00	156.154	156.185	156.045	156.079	2078	0	0
2024.05.20	17:00:00	156.080	156.183	155.998	156.068	1894	0	0
2024.05.20	18:00:00	156.066	156.154	156.056	156.095	1730	0	0
2024.05.20	19:00:00	156.095	156.117	156.070	156.107	946	0	0
2024.05.20	20:00:00	156.107	156.178	156.046	156.175	1040	0	1
2024.05.20	21:00:00	156.175	156.271	156.166	156.269	1006	0	2
2024.05.20	22:00:00	156.269	156.300	156.244	156.288	756	0	0
2024.05.20	23:00:00	156.289	156.296	156.226	156.236	671	0	3
2024.05.21	00:00:00	156.222	156.267	156.132	156.216	162	0	13
2024.05.21	01:00:00	156.210	156.285	156.204	156.262	443	0	3
2024.05.21	02:00:00	156.262	156.402	156.261	156.402	1121	0	0
2024.05.21	03:00:00	156.401	156.467	156.341	156.425	1764	0	0
2024.05.21	04:00:00	156.429	156.493	156.419	156.478	1379	0	0
2024.05.21	05:00:00	156.479	156.496	156.396	156.431	1373	0	0
2024.05.21	06:00:00	156.431	156.491	156.407	156.475	1331	0	0
2024.05.21	07:00:00	156.476	156.544	156.408	156.447	1318	0	0
2024.05.21	08:00:00	156.447	156.471	156.297	156.380	1116	0	0
2024.05.21	09:00:00	156.379	156.380	156.094	156.246	2548	0	0
2024.05.21	10:00:00	156.246	156.273	156.034	156.232	2345	0	0
2024.05.21	11:00:00	156.232	156.294	156.135	156.256	1958	0	0
2024.05.21	12:00:00	156.259	156.276	156.081	156.119	1600	0	0
2024.05.21	13:00:00	156.119	156.247	156.097	156.216	1382	0	0
2024.05.21	14:00:00	156.216	156.322	156.212	156.227	1410	0	0
2024.05.21	15:00:00	156.229	156.392	156.189	156.240	2486	0	0
2024.05.21	16:00:00	156.245	156.432	155.956	156.049	3416	0	0
2024.05.21	17:00:00	156.047	156.146	155.847	155.946	2541	0	0
2024.05.21	18:00:00	155.945	156.143	155.945	156.082	1730	0	0
2024.05.21	19:00:00	156.082	156.187	156.073	156.123	1350	0	0
2024.05.21	20:00:00	156.122	156.250	156.106	156.218	1316	0	0
2024.05.21	21:00:00	156.218	156.246	156.175	156.214	1562	0	0
2024.05.21	22:00:00	156.214	156.249	156.135	156.167	1364	0	0
2024.05.21	23:00:00	156.168	156.216	156.147	156.148	627	0	2
2024.05.22	00:00:00	156.141	156.175	156.092	156.139	212	0	23
2024.05.22	01:00:00	156.140	156.181	156.129	156.179	497	0	3
2024.05.22	02:00:00	156.182	156.285	156.176	156.268	905	0	2
2024.05.22	03:00:00	156.271	156.286	156.142	156.273	1818	0	2
2024.05.22	04:00:00	156.274	156.347	156.246	156.254	1415	0	0
2024.05.22	05:00:00	156.254	156.305	156.205	156.298	1139	0	1
2024.05.22	06:00:00	156.298	156.318	156.275	156.309	1234	0	0
2024.05.22	07:00:00	156.311	156.387	156.293	156.354	881	0	1
2024.05.22	08:00:00	156.353	156.383	156.286	156.299	796	0	0
2024.05.22	09:00:00	156.292	156.469	156.285	156.373	1667	0	1
2024.05.22	10:00:00	156.376	156.460	156.374	156.400	1376	0	0
2024.05.22	11:00:00	156.400	156.508	156.387	156.478	1539	0	0
2024.05.22	12:00:00	156.479	156.516	156.411	156.437	1718	0	0
2024.05.22	13:00:00	156.438	156.467	156.391	156.423	1106	0	0
2024.05.22	14:00:00	156.424	156.611	156.410	156.584	1815	0	0
2024.05.22	15:00:00	156.584	156.602	156.511	156.544	1876	0	0
2024.05.22	16:00:00	156.543	156.548	156.349	156.433	2472	0	0
2024.05.22	17:00:00	156.432	156.549	156.381	156.523	2483	0	0
2024.05.22	18:00:00	156.523	156.558	156.467	156.503	1981	0	1
2024.05.22	19:00:00	156.498	156.517	156.459	156.492	1813	0	0
2024.05.22	20:00:00	156.490	156.544	156.447	156.484	1400	0	2
2024.05.22	21:00:00	156.488	156.635	156.487	156.632	2134	0	0
2024.05.22	22:00:00	156.632	156.724	156.629	156.705	1136	0	2
2024.05.22	23:00:00	156.705	156.832	156.703	156.765	1011	0	3
2024.05.23	00:00:00	156.769	156.786	156.677	156.677	281	0	14
2024.05.23	01:00:00	156.675	156.785	156.656	156.741	799	0	3
2024.05.23	02:00:00	156.737	156.760	156.657	156.733	879	0	2
2024.05.23	03:00:00	156.734	156.828	156.683	156.800	1467	0	2
2024.05.23	04:00:00	156.800	156.898	156.737	156.742	1668	0	0
2024.05.23	05:00:00	156.742	156.794	156.645	156.733	1141	0	2
2024.05.23	06:00:00	156.732	156.785	156.718	156.755	896	0	0
2024.05.23	07:00:00	156.756	156.787	156.689	156.717	989	0	0
2024.05.23	08:00:00	156.718	156.749	156.667	156.722	1164	0	0
2024.05.23	09:00:00	156.721	156.747	156.577	156.644	2027	0	0
2024.05.23	10:00:00	156.647	156.778	156.561	156.757	2108	0	0
2024.05.23	11:00:00	156.756	156.792	156.710	156.756	1716	0	1
2024.05.23	12:00:00	156.756	156.783	156.646	156.668	1548	0	0
2024.05.23	13:00:00	156.667	156.726	156.635	156.708	1140	0	1
2024.05.23	14:00:00	156.708	156.722	156.558	156.586	1124	0	0
2024.05.23	15:00:00	156.586	156.757	156.526	156.751	2524	0	0
2024.05.23	16:00:00	156.755	157.138	156.675	157.087	2852	0	0
2024.05.23	17:00:00	157.087	157.194	156.551	156.993	3989	0	0
2024.05.23	18:00:00	156.992	157.141	156.979	157.056	2141	0	0
2024.05.23	19:00:00	157.056	157.071	156.964	157.046	1501	0	0
2024.05.23	20:00:00	157.045	157.062	156.936	156.941	1495	0	0
2024.05.23	21:00:00	156.941	156.962	156.827	156.893	1884	0	0
2024.05.23	22:00:00	156.894	156.934	156.858	156.874	1332	0	0
2024.05.23	23:00:00	156.878	156.975	156.854	156.898	596	0	3
2024.05.24	00:00:00	156.901	157.014	156.873	156.967	453	0	17
2024.05.24	01:00:00	156.967	157.010	156.928	157.003	824	0	6
2024.05.24	02:00:00	157.003	157.007	156.920	156.989	992	0	0
2024.05.24	03:00:00	156.998	157.137	156.921	157.034	2160	0	0
2024.05.24	04:00:00	157.040	157.107	156.992	157.098	1717	0	2
2024.05.24	05:00:00	157.097	157.143	157.060	157.062	1016	0	2
2024.05.24	06:00:00	157.063	157.097	157.043	157.053	961	0	2
2024.05.24	07:00:00	157.053	157.093	157.016	157.080	944	0	0
2024.05.24	08:00:00	157.080	157.115	157.042	157.080	965	0	0
2024.05.24	09:00:00	157.080	157.090	156.997	157.035	1837	0	0
2024.05.24	10:00:00	157.036	157.068	157.017	157.056	1459	0	1
2024.05.24	11:00:00	157.056	157.088	157.003	157.024	1264	0	1
2024.05.24	12:00:00	157.024	157.034	156.969	157.018	1240	0	0
2024.05.24	13:00:00	157.018	157.032	156.934	156.979	1044	0	0
2024.05.24	14:00:00	156.978	157.047	156.956	157.029	1187	0	0
2024.05.24	15:00:00	157.029	157.127	157.005	157.073	1991	0	0
2024.05.24	16:00:00	157.074	157.126	157.029	157.071	1760	0	0
2024.05.24	17:00:00	157.057	157.061	156.917	156.989	2081	0	1
2024.05.24	18:00:00	156.981	156.990	156.847	156.905	1915	0	0
2024.05.24	19:00:00	156.907	156.935	156.822	156.914	1532	0	0
2024.05.24	20:00:00	156.915	156.966	156.878	156.952	1338	0	0
2024.05.24	21:00:00	156.953	156.990	156.908	156.977	1194	0	0
2024.05.24	22:00:00	156.976	156.993	156.928	156.930	789	0	2
2024.05.24	23:00:00	156.928	156.987	156.900	156.987	546	0	2
2024.05.27	00:00:00	156.940	157.010	156.765	156.890	302	0	23
2024.05.27	01:00:00	156.894	156.943	156.783	156.854	798	0	3
2024.05.27	02:00:00	156.855	156.913	156.823	156.866	969	0	0
2024.05.27	03:00:00	156.865	156.925	156.753	156.829	1570	0	2
2024.05.27	04:00:00	156.829	156.846	156.680	156.804	1768	0	1
2024.05.27	05:00:00	156.803	156.803	156.687	156.724	916	0	0
2024.05.27	06:00:00	156.724	156.766	156.662	156.700	1087	0	0
2024.05.27	07:00:00	156.701	156.781	156.689	156.769	818	0	0
2024.05.27	08:00:00	156.770	156.797	156.723	156.761	985	0	1
2024.05.27	09:00:00	156.762	156.843	156.747	156.820	1465	0	0
2024.05.27	10:00:00	156.820	156.957	156.820	156.908	1035	0	0
2024.05.27	11:00:00	156.908	156.947	156.868	156.945	863	0	0
2024.05.27	12:00:00	156.945	156.950	156.878	156.893	539	0	0
2024.05.27	13:00:00	156.893	156.893	156.844	156.861	777	0	0
2024.05.27	14:00:00	156.861	156.891	156.823	156.882	579	0	0
2024.05.27	15:00:00	156.881	156.893	156.817	156.821	1395	0	0
2024.05.27	16:00:00	156.820	156.830	156.759	156.818	1313	0	0
2024.05.27	17:00:00	156.818	156.828	156.721	156.723	853	0	0
2024.05.27	18:00:00	156.726	156.873	156.705	156.867	862	0	1
2024.05.27	19:00:00	156.868	156.913	156.862	156.897	602	0	1
2024.05.27	20:00:00	156.897	156.912	156.865	156.867	252	0	2
2024.05.27	21:00:00	156.867	156.877	156.844	156.867	488	0	2
2024.05.27	22:00:00	156.865	156.879	156.842	156.878	369	0	1
2024.05.27	23:00:00	156.877	156.928	156.867	156.879	818	0	4
2024.05.28	00:00:00	156.808	156.878	156.748	156.869	184	0	14
2024.05.28	01:00:00	156.867	156.944	156.842	156.917	312	0	8
2024.05.28	02:00:00	156.918	156.944	156.834	156.837	579	0	0
2024.05.28	03:00:00	156.837	156.898	156.779	156.894	1865	0	0
2024.05.28	04:00:00	156.895	156.927	156.734	156.778	1419	0	1
2024.05.28	05:00:00	156.784	156.793	156.686	156.752	1305	0	0
2024.05.28	06:00:00	156.750	156.769	156.623	156.655	1338	0	2
2024.05.28	07:00:00	156.653	156.717	156.622	156.688	893	0	0
2024.05.28	08:00:00	156.686	156.869	156.657	156.835	1316	0	0
2024.05.28	09:00:00	156.839	156.893	156.787	156.882	1488	0	0
2024.05.28	10:00:00	156.882	156.922	156.845	156.893	1596	0	0
2024.05.28	11:00:00	156.893	156.954	156.856	156.868	1581	0	0
2024.05.28	12:00:00	156.868	156.993	156.868	156.943	1217	0	1
2024.05.28	13:00:00	156.942	156.949	156.820	156.865	959	0	0
2024.05.28	14:00:00	156.865	156.888	156.773	156.800	1492	0	0
2024.05.28	15:00:00	156.798	156.800	156.656	156.675	2420	0	0
2024.05.28	16:00:00	156.675	156.846	156.580	156.816	2407	0	0
2024.05.28	17:00:00	156.816	156.958	156.807	156.867	2205	0	0
2024.05.28	18:00:00	156.867	156.957	156.831	156.904	1741	0	0
2024.05.28	19:00:00	156.906	156.998	156.875	156.968	1066	0	0
2024.05.28	20:00:00	156.968	157.127	156.965	157.096	1583	0	0
2024.05.28	21:00:00	157.100	157.155	157.088	157.153	1482	0	0
2024.05.28	22:00:00	157.154	157.156	157.106	157.137	981	0	2
2024.05.28	23:00:00	157.137	157.198	157.116	157.127	585	0	3
2024.05.29	00:00:00	157.130	157.178	157.092	157.157	313	0	18
2024.05.29	01:00:00	157.147	157.254	157.132	157.213	584	0	3
2024.05.29	02:00:00	157.212	157.286	157.212	157.272	889	0	0
2024.05.29	03:00:00	157.272	157.404	157.264	157.374	1727	0	2
2024.05.29	04:00:00	157.374	157.386	157.221	157.243	1532	0	2
2024.05.29	05:00:00	157.246	157.305	157.205	157.291	1223	0	2
2024.05.29	06:00:00	157.290	157.334	157.267	157.312	834	0	2
2024.05.29	07:00:00	157.312	157.347	157.227	157.253	667	0	1
2024.05.29	08:00:00	157.254	157.269	157.201	157.226	1019	0	0
2024.05.29	09:00:00	157.221	157.231	156.894	157.097	2422	0	0
2024.05.29	10:00:00	157.097	157.154	157.021	157.152	1907	0	0
2024.05.29	11:00:00	157.130	157.184	157.068	157.097	1921	0	0
2024.05.29	12:00:00	157.097	157.174	157.095	157.157	1147	0	0
2024.05.29	13:00:00	157.157	157.281	157.157	157.231	1289	0	0
2024.05.29	14:00:00	157.231	157.292	157.199	157.270	1276	0	0
2024.05.29	15:00:00	157.268	157.292	157.158	157.197	2022	0	0
2024.05.29	16:00:00	157.195	157.388	157.165	157.343	2084	0	0
2024.05.29	17:00:00	157.343	157.499	157.312	157.497	2079	0	0
2024.05.29	18:00:00	157.496	157.642	157.447	157.628	1951	0	0
2024.05.29	19:00:00	157.628	157.707	157.615	157.683	1207	0	1
2024.05.29	20:00:00	157.684	157.708	157.624	157.635	1470	0	0
2024.05.29	21:00:00	157.635	157.683	157.623	157.668	913	0	2
2024.05.29	22:00:00	157.668	157.699	157.641	157.687	893	0	2
2024.05.29	23:00:00	157.687	157.699	157.625	157.627	680	0	3
2024.05.30	00:00:00	157.626	157.662	157.545	157.582	411	0	6
2024.05.30	01:00:00	157.589	157.667	157.584	157.639	572	0	3
2024.05.30	02:00:00	157.635	157.660	157.594	157.627	1073	0	0
2024.05.30	03:00:00	157.627	157.627	157.301	157.362	2395	0	0
2024.05.30	04:00:00	157.368	157.452	157.350	157.444	1986	0	0
2024.05.30	05:00:00	157.451	157.453	157.307	157.339	1273	0	0
2024.05.30	06:00:00	157.339	157.429	157.261	157.375	1471	0	0
2024.05.30	07:00:00	157.375	157.380	157.124	157.182	1715	0	0
2024.05.30	08:00:00	157.187	157.227	156.905	156.961	2353	0	0
2024.05.30	09:00:00	156.961	156.969	156.705	156.737	2969	0	0
2024.05.30	10:00:00	156.740	157.005	156.538	156.970	3028	0	0
2024.05.30	11:00:00	156.968	157.113	156.907	156.944	2512	0	0
2024.05.30	12:00:00	156.944	156.978	156.846	156.917	1867	0	0
2024.05.30	13:00:00	156.921	157.087	156.917	156.922	1572	0	0
2024.05.30	14:00:00	156.922	156.923	156.679	156.730	1883	0	1
2024.05.30	15:00:00	156.727	156.855	156.567	156.647	3212	0	0
2024.05.30	16:00:00	156.648	156.766	156.372	156.732	3666	0	0
2024.05.30	17:00:00	156.716	156.845	156.527	156.592	3086	0	0
2024.05.30	18:00:00	156.589	156.704	156.578	156.639	2257	0	0
2024.05.30	19:00:00	156.637	156.733	156.635	156.697	1458	0	0
2024.05.30	20:00:00	156.696	156.752	156.664	156.748	1130	0	0
2024.05.30	21:00:00	156.748	156.829	156.748	156.823	1208	0	0
2024.05.30	22:00:00	156.824	156.856	156.797	156.840	1229	0	0
2024.05.30	23:00:00	156.841	156.876	156.768	156.768	880	0	3
2024.05.31	00:00:00	156.795	156.799	156.747	156.775	333	0	13
2024.05.31	01:00:00	156.780	156.847	156.733	156.799	605	0	3
2024.05.31	02:00:00	156.799	156.995	156.787	156.992	1120	0	0
2024.05.31	03:00:00	156.988	157.023	156.602	156.739	2517	0	0
2024.05.31	04:00:00	156.738	156.913	156.639	156.677	2428	0	0
2024.05.31	05:00:00	156.677	156.828	156.569	156.811	1941	0	1
2024.05.31	06:00:00	156.814	156.873	156.723	156.803	1809	0	1
2024.05.31	07:00:00	156.804	156.851	156.673	156.703	1244	0	0
2024.05.31	08:00:00	156.703	156.834	156.693	156.802	1520	0	1
2024.05.31	09:00:00	156.801	156.959	156.787	156.930	2198	0	0
2024.05.31	10:00:00	156.930	157.152	156.930	157.141	2662	0	0
2024.05.31	11:00:00	157.141	157.329	157.064	157.298	2332	0	0
2024.05.31	12:00:00	157.299	157.352	157.243	157.331	1981	0	0
2024.05.31	13:00:00	157.331	157.365	157.211	157.236	1639	0	0
2024.05.31	14:00:00	157.242	157.244	157.125	157.167	1513	0	0
2024.05.31	15:00:00	157.168	157.189	156.750	156.855	3422	0	0
2024.05.31	16:00:00	156.858	156.950	156.679	156.693	3096	0	1
2024.05.31	17:00:00	156.695	157.162	156.557	157.162	3650	0	0
2024.05.31	18:00:00	157.161	157.278	157.079	157.190	3161	0	0
2024.05.31	19:00:00	157.190	157.246	157.148	157.180	1783	0	0
2024.05.31	20:00:00	157.181	157.248	157.181	157.217	1210	0	0
2024.05.31	21:00:00	157.218	157.272	157.170	157.266	1295	0	2
2024.05.31	22:00:00	157.265	157.345	157.226	157.269	1444	0	2
2024.05.31	23:00:00	157.267	157.343	157.214	157.220	1306	0	4
2024.06.03	00:00:00	157.180	157.253	157.122	157.212	275	0	7
2024.06.03	01:00:00	157.208	157.327	157.184	157.286	937	0	3
2024.06.03	02:00:00	157.285	157.299	157.127	157.182	916	0	2
2024.06.03	03:00:00	157.181	157.308	157.046	157.086	2197	0	0
2024.06.03	04:00:00	157.082	157.148	156.995	157.060	1757	0	1
2024.06.03	05:00:00	157.061	157.250	157.052	157.234	1433	0	0
2024.06.03	06:00:00	157.236	157.472	157.204	157.420	1503	0	0
2024.06.03	07:00:00	157.420	157.446	157.373	157.409	1257	0	0
2024.06.03	08:00:00	157.409	157.460	157.365	157.411	1125	0	0
2024.06.03	09:00:00	157.409	157.412	157.242	157.254	1953	0	0
2024.06.03	10:00:00	157.252	157.294	157.108	157.137	2209	0	0
2024.06.03	11:00:00	157.140	157.141	157.006	157.056	2154	0	1
2024.06.03	12:00:00	157.055	157.147	157.030	157.071	1609	0	1
2024.06.03	13:00:00	157.071	157.076	156.739	156.742	1775	0	0
2024.06.03	14:00:00	156.742	156.882	156.638	156.857	2212	0	0
2024.06.03	15:00:00	156.853	156.938	156.689	156.780	2396	0	0
2024.06.03	16:00:00	156.779	156.836	156.642	156.681	2764	0	0
2024.06.03	17:00:00	156.581	156.592	156.132	156.199	4429	0	0
2024.06.03	18:00:00	156.201	156.239	155.949	156.038	2915	0	0
2024.06.03	19:00:00	156.038	156.160	156.019	156.068	2053	0	0
2024.06.03	20:00:00	156.068	156.183	156.037	156.182	1551	0	2
2024.06.03	21:00:00	156.182	156.270	156.177	156.222	1841	0	0
2024.06.03	22:00:00	156.224	156.286	156.204	156.234	1091	0	0
2024.06.03	23:00:00	156.235	156.250	156.027	156.047	923	0	4
2024.06.04	00:00:00	156.049	156.105	156.019	156.102	264	0	13
2024.06.04	01:00:00	156.099	156.154	156.050	156.152	646	0	6
2024.06.04	02:00:00	156.159	156.239	155.991	156.090	1267	0	0
2024.06.04	03:00:00	156.092	156.406	155.982	156.386	2529	0	0
2024.06.04	04:00:00	156.387	156.484	156.312	156.461	1937	0	0
2024.06.04	05:00:00	156.461	156.463	156.317	156.374	1637	0	0
2024.06.04	06:00:00	156.375	156.426	156.309	156.387	1268	0	0
2024.06.04	07:00:00	156.389	156.418	156.253	156.299	808	0	0
2024.06.04	08:00:00	156.300	156.304	156.093	156.197	1371	0	0
2024.06.04	09:00:00	156.194	156.207	155.805	155.950	3127	0	0
2024.06.04	10:00:00	155.950	155.960	155.358	155.386	3576	0	0
2024.06.04	11:00:00	155.387	155.471	155.212	155.304	3507	0	0
2024.06.04	12:00:00	155.304	155.371	155.037	155.149	3584	0	0
2024.06.04	13:00:00	155.150	155.193	154.705	154.929	3346	0	0
2024.06.04	14:00:00	154.931	155.228	154.853	154.864	2901	0	0
2024.06.04	15:00:00	154.866	155.141	154.723	155.123	3856	0	0
2024.06.04	16:00:00	155.125	155.206	154.805	154.874	3830	0	0
2024.06.04	17:00:00	154.848	155.247	154.544	154.883	4581	0	0
2024.06.04	18:00:00	154.882	155.023	154.760	154.872	3077	0	0
2024.06.04	19:00:00	154.872	154.872	154.747	154.782	2346	0	0
2024.06.04	20:00:00	154.783	154.825	154.549	154.600	2139	0	0
2024.06.04	21:00:00	154.600	154.748	154.596	154.710	1775	0	2
2024.06.04	22:00:00	154.709	154.787	154.705	154.769	1223	0	2
2024.06.04	23:00:00	154.771	154.903	154.770	154.875	623	0	3
2024.06.05	00:00:00	154.873	154.887	154.786	154.824	350	0	23
2024.06.05	01:00:00	154.811	154.862	154.783	154.850	413	0	3
2024.06.05	02:00:00	154.853	155.178	154.822	155.115	1199	0	0
2024.06.05	03:00:00	155.108	155.428	155.096	155.225	3277	0	0
